% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 295.4 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:12:22 +0200
% Time (s), Channel A (V), Channel B (V)
-1.6455235200e-01, -2.6746457973e+00, 3.3219346963e-01
-1.6453166400e-01, -2.6868587919e+00, 3.3463606867e-01
-1.6451097600e-01, -2.6868587919e+00, 3.3463606867e-01
-1.6449028800e-01, -2.6990717864e+00, 3.3463606867e-01
-1.6446960000e-01, -2.6868587919e+00, 3.3463606867e-01
-1.6444891200e-01, -2.6868587919e+00, 3.3463606867e-01
-1.6442822400e-01, -2.6868587919e+00, 3.3219346963e-01
-1.6440753600e-01, -2.6990717864e+00, 3.3463606867e-01
-1.6438684800e-01, -2.6868587919e+00, 3.3463606867e-01
-1.6436616000e-01, -2.6990717864e+00, 3.3463606867e-01
-1.6434547200e-01, -2.7112847809e+00, 3.3463606867e-01
-1.6432478400e-01, -2.6990717864e+00, 3.3463606867e-01
-1.6430409600e-01, -2.6990717864e+00, 3.3707866771e-01
-1.6428340800e-01, -2.6990717864e+00, 3.3463606867e-01
-1.6426272000e-01, -2.7112847809e+00, 3.3219346963e-01
-1.6424203200e-01, -2.7234977754e+00, 3.3463606867e-01
-1.6422134400e-01, -2.7112847809e+00, 3.3707866771e-01
-1.6420065600e-01, -2.7112847809e+00, 3.3463606867e-01
-1.6417996800e-01, -2.7112847809e+00, 3.3463606867e-01
-1.6415928000e-01, -2.7234977754e+00, 3.3463606867e-01
-1.6413859200e-01, -2.7112847809e+00, 3.3707866771e-01
-1.6411790400e-01, -2.7112847809e+00, 3.3463606867e-01
-1.6409721600e-01, -2.7234977754e+00, 3.3463606867e-01
-1.6407652800e-01, -2.7234977754e+00, 3.3219346963e-01
-1.6405584000e-01, -2.7234977754e+00, 3.3707866771e-01
-1.6403515200e-01, -2.7234977754e+00, 3.3463606867e-01
-1.6401446400e-01, -2.7234977754e+00, 3.3463606867e-01
-1.6399377600e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6397308800e-01, -2.7357107699e+00, 3.3707866771e-01
-1.6395240000e-01, -2.7357107699e+00, 3.3219346963e-01
-1.6393171200e-01, -2.7357107699e+00, 3.3219346963e-01
-1.6391102400e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6389033600e-01, -2.7234977754e+00, 3.3707866771e-01
-1.6386964800e-01, -2.7357107699e+00, 3.3463606867e-01
-1.6384896000e-01, -2.7357107699e+00, 3.3707866771e-01
-1.6382827200e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6380758400e-01, -2.7479237644e+00, 3.3707866771e-01
-1.6378689600e-01, -2.7357107699e+00, 3.3463606867e-01
-1.6376620800e-01, -2.7601367589e+00, 3.3707866771e-01
-1.6374552000e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6372483200e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6370414400e-01, -2.7479237644e+00, 3.3707866771e-01
-1.6368345600e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6366276800e-01, -2.7601367589e+00, 3.3463606867e-01
-1.6364208000e-01, -2.7479237644e+00, 3.3463606867e-01
-1.6362139200e-01, -2.7601367589e+00, 3.3463606867e-01
-1.6360070400e-01, -2.7601367589e+00, 3.3463606867e-01
-1.6358001600e-01, -2.7601367589e+00, 3.3707866771e-01
-1.6355932800e-01, -2.7845627479e+00, 3.3707866771e-01
-1.6353864000e-01, -2.7723497534e+00, 3.3463606867e-01
-1.6351795200e-01, -2.7723497534e+00, 3.3463606867e-01
-1.6349726400e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6347657600e-01, -2.7723497534e+00, 3.3463606867e-01
-1.6345588800e-01, -2.7845627479e+00, 3.3219346963e-01
-1.6343520000e-01, -2.7723497534e+00, 3.3463606867e-01
-1.6341451200e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6339382400e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6337313600e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6335244800e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6333176000e-01, -2.7845627479e+00, 3.3219346963e-01
-1.6331107200e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6329038400e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6326969600e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6324900800e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6322832000e-01, -2.7845627479e+00, 3.3707866771e-01
-1.6320763200e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6318694400e-01, -2.7845627479e+00, 3.3463606867e-01
-1.6316625600e-01, -2.7845627479e+00, 3.3707866771e-01
-1.6314556800e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6312488000e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6310419200e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6308350400e-01, -2.7967757424e+00, 3.3463606867e-01
-1.6306281600e-01, -2.7967757424e+00, 3.3219346963e-01
-1.6304212800e-01, -2.8089887369e+00, 3.3463606867e-01
-1.6302144000e-01, -2.8089887369e+00, 3.3707866771e-01
-1.6300075200e-01, -2.8089887369e+00, 3.3707866771e-01
-1.6298006400e-01, -2.8089887369e+00, 3.3463606867e-01
-1.6295937600e-01, -2.8089887369e+00, 3.3463606867e-01
-1.6293868800e-01, -2.8089887369e+00, 3.3707866771e-01
-1.6291800000e-01, -2.8089887369e+00, 3.3707866771e-01
-1.6289731200e-01, -2.8089887369e+00, 3.3463606867e-01
-1.6287662400e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6285593600e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6283524800e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6281456000e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6279387200e-01, -2.8212017315e+00, 3.3707866771e-01
-1.6277318400e-01, -2.8334147260e+00, 3.3707866771e-01
-1.6275249600e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6273180800e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6271112000e-01, -2.8212017315e+00, 3.3463606867e-01
-1.6269043200e-01, -2.8456277205e+00, 3.3463606867e-01
-1.6266974400e-01, -2.8334147260e+00, 3.3463606867e-01
-1.6264905600e-01, -2.8456277205e+00, 3.3463606867e-01
-1.6262836800e-01, -2.8456277205e+00, 3.3707866771e-01
-1.6260768000e-01, -2.8456277205e+00, 3.3463606867e-01
-1.6258699200e-01, -2.8456277205e+00, 3.3463606867e-01
-1.6256630400e-01, -2.8456277205e+00, 3.3707866771e-01
-1.6254561600e-01, -2.8334147260e+00, 3.3463606867e-01
-1.6252492800e-01, -2.8456277205e+00, 3.3463606867e-01
-1.6250424000e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6248355200e-01, -2.8456277205e+00, 3.3707866771e-01
-1.6246286400e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6244217600e-01, -2.8578407150e+00, 3.3707866771e-01
-1.6242148800e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6240080000e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6238011200e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6235942400e-01, -2.8700537095e+00, 3.3463606867e-01
-1.6233873600e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6231804800e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6229736000e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6227667200e-01, -2.8700537095e+00, 3.3463606867e-01
-1.6225598400e-01, -2.8700537095e+00, 3.3707866771e-01
-1.6223529600e-01, -2.8700537095e+00, 3.3463606867e-01
-1.6221460800e-01, -2.8578407150e+00, 3.3463606867e-01
-1.6219392000e-01, -2.8700537095e+00, 3.3707866771e-01
-1.6217323200e-01, -2.8822667040e+00, 3.3707866771e-01
-1.6215254400e-01, -2.8700537095e+00, 3.3463606867e-01
-1.6213185600e-01, -2.8822667040e+00, 3.3707866771e-01
-1.6211116800e-01, -2.8822667040e+00, 3.3707866771e-01
-1.6209048000e-01, -2.8700537095e+00, 3.3463606867e-01
-1.6206979200e-01, -2.8700537095e+00, 3.3707866771e-01
-1.6204910400e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6202841600e-01, -2.8944796985e+00, 3.3707866771e-01
-1.6200772800e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6198704000e-01, -2.8822667040e+00, 3.3707866771e-01
-1.6196635200e-01, -2.8822667040e+00, 3.3463606867e-01
-1.6194566400e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6192497600e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6190428800e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6188360000e-01, -2.8944796985e+00, 3.3463606867e-01
-1.6186291200e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6184222400e-01, -2.9189056875e+00, 3.3219346963e-01
-1.6182153600e-01, -2.9066926930e+00, 3.3463606867e-01
-1.6180084800e-01, -2.9066926930e+00, 3.3463606867e-01
-1.6178016000e-01, -2.9066926930e+00, 3.3463606867e-01
-1.6175947200e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6173878400e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6171809600e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6169740800e-01, -2.9311186820e+00, 3.3463606867e-01
-1.6167672000e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6165603200e-01, -2.9066926930e+00, 3.3463606867e-01
-1.6163534400e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6161465600e-01, -2.9311186820e+00, 3.3707866771e-01
-1.6159396800e-01, -2.9189056875e+00, 3.3463606867e-01
-1.6157328000e-01, -2.9311186820e+00, 3.3463606867e-01
-1.6155259200e-01, -2.9311186820e+00, 3.3219346963e-01
-1.6153190400e-01, -2.9433316765e+00, 3.3463606867e-01
-1.6151121600e-01, -2.9311186820e+00, 3.3463606867e-01
-1.6149052800e-01, -2.9433316765e+00, 3.3463606867e-01
-1.6146984000e-01, -2.9433316765e+00, 3.3707866771e-01
-1.6144915200e-01, -2.9433316765e+00, 3.3463606867e-01
-1.6142846400e-01, -2.9433316765e+00, 3.3463606867e-01
-1.6140777600e-01, -2.9433316765e+00, 3.3463606867e-01
-1.6138708800e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6136640000e-01, -2.9311186820e+00, 3.3463606867e-01
-1.6134571200e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6132502400e-01, -2.9433316765e+00, 3.3219346963e-01
-1.6130433600e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6128364800e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6126296000e-01, -2.9677576656e+00, 3.3707866771e-01
-1.6124227200e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6122158400e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6120089600e-01, -2.9555446710e+00, 3.3463606867e-01
-1.6118020800e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6115952000e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6113883200e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6111814400e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6109745600e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6107676800e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6105608000e-01, -2.9799706601e+00, 3.3219346963e-01
-1.6103539200e-01, -2.9799706601e+00, 3.3707866771e-01
-1.6101470400e-01, -2.9677576656e+00, 3.3463606867e-01
-1.6099401600e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6097332800e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6095264000e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6093195200e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6091126400e-01, -2.9921836546e+00, 3.3463606867e-01
-1.6089057600e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6086988800e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6084920000e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6082851200e-01, -2.9921836546e+00, 3.3463606867e-01
-1.6080782400e-01, -2.9921836546e+00, 3.3707866771e-01
-1.6078713600e-01, -2.9921836546e+00, 3.3463606867e-01
-1.6076644800e-01, -2.9799706601e+00, 3.3463606867e-01
-1.6074576000e-01, -3.0043966491e+00, 3.3463606867e-01
-1.6072507200e-01, -3.0166096436e+00, 3.3707866771e-01
-1.6070438400e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6068369600e-01, -3.0043966491e+00, 3.3463606867e-01
-1.6066300800e-01, -3.0043966491e+00, 3.3463606867e-01
-1.6064232000e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6062163200e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6060094400e-01, -3.0043966491e+00, 3.3707866771e-01
-1.6058025600e-01, -3.0288226381e+00, 3.3707866771e-01
-1.6055956800e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6053888000e-01, -3.0043966491e+00, 3.3707866771e-01
-1.6051819200e-01, -3.0166096436e+00, 3.3707866771e-01
-1.6049750400e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6047681600e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6045612800e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6043544000e-01, -3.0166096436e+00, 3.3463606867e-01
-1.6041475200e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6039406400e-01, -3.0288226381e+00, 3.3707866771e-01
-1.6037337600e-01, -3.0288226381e+00, 3.3219346963e-01
-1.6035268800e-01, -3.0166096436e+00, 3.3707866771e-01
-1.6033200000e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6031131200e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6029062400e-01, -3.0288226381e+00, 3.3463606867e-01
-1.6026993600e-01, -3.0410356326e+00, 3.3463606867e-01
-1.6024924800e-01, -3.0410356326e+00, 3.3219346963e-01
-1.6022856000e-01, -3.0410356326e+00, 3.3463606867e-01
-1.6020787200e-01, -3.0410356326e+00, 3.3463606867e-01
-1.6018718400e-01, -3.0410356326e+00, 3.3463606867e-01
-1.6016649600e-01, -3.0288226381e+00, 3.3219346963e-01
-1.6014580800e-01, -3.0532486271e+00, 3.3707866771e-01
-1.6012512000e-01, -3.0410356326e+00, 3.3707866771e-01
-1.6010443200e-01, -3.0532486271e+00, 3.3463606867e-01
-1.6008374400e-01, -3.0410356326e+00, 3.3463606867e-01
-1.6006305600e-01, -3.0532486271e+00, 3.3463606867e-01
-1.6004236800e-01, -3.0532486271e+00, 3.3463606867e-01
-1.6002168000e-01, -3.0654616216e+00, 3.3707866771e-01
-1.6000099200e-01, -3.0654616216e+00, 3.3707866771e-01
-1.5998030400e-01, -3.0654616216e+00, 3.3463606867e-01
-1.5995961600e-01, -3.0654616216e+00, 3.3707866771e-01
-1.5993892800e-01, -3.0532486271e+00, 3.3707866771e-01
-1.5991824000e-01, -3.0532486271e+00, 3.3707866771e-01
-1.5989755200e-01, -3.0654616216e+00, 3.3463606867e-01
-1.5987686400e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5985617600e-01, -3.0654616216e+00, 3.3463606867e-01
-1.5983548800e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5981480000e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5979411200e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5977342400e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5975273600e-01, -3.0654616216e+00, 3.3463606867e-01
-1.5973204800e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5971136000e-01, -3.0898876106e+00, 3.3463606867e-01
-1.5969067200e-01, -3.0898876106e+00, 3.3463606867e-01
-1.5966998400e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5964929600e-01, -3.0898876106e+00, 3.3463606867e-01
-1.5962860800e-01, -3.0898876106e+00, 3.3463606867e-01
-1.5960792000e-01, -3.0776746161e+00, 3.3463606867e-01
-1.5958723200e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5956654400e-01, -3.0898876106e+00, 3.3219346963e-01
-1.5954585600e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5952516800e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5950448000e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5948379200e-01, -3.0898876106e+00, 3.3707866771e-01
-1.5946310400e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5944241600e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5942172800e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5940104000e-01, -3.1021006051e+00, 3.3707866771e-01
-1.5938035200e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5935966400e-01, -3.1265265942e+00, 3.3463606867e-01
-1.5933897600e-01, -3.1021006051e+00, 3.3463606867e-01
-1.5931828800e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5929760000e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5927691200e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5925622400e-01, -3.1265265942e+00, 3.3463606867e-01
-1.5923553600e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5921484800e-01, -3.1143135997e+00, 3.3463606867e-01
-1.5919416000e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5917347200e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5915278400e-01, -3.1143135997e+00, 3.3707866771e-01
-1.5913209600e-01, -3.1265265942e+00, 3.3463606867e-01
-1.5911140800e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5909072000e-01, -3.1265265942e+00, 3.3463606867e-01
-1.5907003200e-01, -3.1265265942e+00, 3.3463606867e-01
-1.5904934400e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5902865600e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5900796800e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5898728000e-01, -3.1509525832e+00, 3.3463606867e-01
-1.5896659200e-01, -3.1387395887e+00, 3.3707866771e-01
-1.5894590400e-01, -3.1387395887e+00, 3.3707866771e-01
-1.5892521600e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5890452800e-01, -3.1387395887e+00, 3.3707866771e-01
-1.5888384000e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5886315200e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5884246400e-01, -3.1509525832e+00, 3.3463606867e-01
-1.5882177600e-01, -3.1387395887e+00, 3.3463606867e-01
-1.5880108800e-01, -3.1509525832e+00, 3.3707866771e-01
-1.5878040000e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5875971200e-01, -3.1509525832e+00, 3.3707866771e-01
-1.5873902400e-01, -3.1509525832e+00, 3.3463606867e-01
-1.5871833600e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5869764800e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5867696000e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5865627200e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5863558400e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5861489600e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5859420800e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5857352000e-01, -3.1753785722e+00, 3.3463606867e-01
-1.5855283200e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5853214400e-01, -3.1631655777e+00, 3.3463606867e-01
-1.5851145600e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5849076800e-01, -3.1753785722e+00, 3.3463606867e-01
-1.5847008000e-01, -3.1753785722e+00, 3.3463606867e-01
-1.5844939200e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5842870400e-01, -3.1753785722e+00, 3.3463606867e-01
-1.5840801600e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5838732800e-01, -3.1753785722e+00, 3.3707866771e-01
-1.5836664000e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5834595200e-01, -3.1998045612e+00, 3.3463606867e-01
-1.5832526400e-01, -3.1875915667e+00, 3.3707866771e-01
-1.5830457600e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5828388800e-01, -3.1875915667e+00, 3.3219346963e-01
-1.5826320000e-01, -3.1998045612e+00, 3.3463606867e-01
-1.5824251200e-01, -3.1875915667e+00, 3.3463606867e-01
-1.5822182400e-01, -3.1998045612e+00, 3.3463606867e-01
-1.5820113600e-01, -3.1998045612e+00, 3.3463606867e-01
-1.5818044800e-01, -3.2120175557e+00, 3.3463606867e-01
-1.5815976000e-01, -3.2120175557e+00, 3.3707866771e-01
-1.5813907200e-01, -3.1998045612e+00, 3.3463606867e-01
-1.5811838400e-01, -3.2120175557e+00, 3.3707866771e-01
-1.5809769600e-01, -3.2120175557e+00, 3.3707866771e-01
-1.5807700800e-01, -3.2120175557e+00, 3.3219346963e-01
-1.5805632000e-01, -3.2120175557e+00, 3.3219346963e-01
-1.5803563200e-01, -3.2120175557e+00, 3.3463606867e-01
-1.5801494400e-01, -3.2120175557e+00, 3.3463606867e-01
-1.5799425600e-01, -3.2242305502e+00, 3.3463606867e-01
-1.5797356800e-01, -3.2242305502e+00, 3.3463606867e-01
-1.5795288000e-01, -3.2242305502e+00, 3.3463606867e-01
-1.5793219200e-01, -3.2242305502e+00, 3.3463606867e-01
-1.5791150400e-01, -3.2242305502e+00, 3.3219346963e-01
-1.5789081600e-01, -3.2242305502e+00, 3.3707866771e-01
-1.5787012800e-01, -3.2364435447e+00, 3.3463606867e-01
-1.5784944000e-01, -3.2364435447e+00, 3.3219346963e-01
-1.5782875200e-01, -3.2364435447e+00, 3.3707866771e-01
-1.5780806400e-01, -3.2364435447e+00, 3.3463606867e-01
-1.5778737600e-01, -3.2364435447e+00, 3.3463606867e-01
-1.5776668800e-01, -3.2364435447e+00, 3.3463606867e-01
-1.5774600000e-01, -3.2364435447e+00, 3.3463606867e-01
-1.5772531200e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5770462400e-01, -3.2364435447e+00, 3.3219346963e-01
-1.5768393600e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5766324800e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5764256000e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5762187200e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5760118400e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5758049600e-01, -3.2486565392e+00, 3.3463606867e-01
-1.5755980800e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5753912000e-01, -3.2486565392e+00, 3.3707866771e-01
-1.5751843200e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5749774400e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5747705600e-01, -3.2608695338e+00, 3.3219346963e-01
-1.5745636800e-01, -3.2730825283e+00, 3.3463606867e-01
-1.5743568000e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5741499200e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5739430400e-01, -3.2730825283e+00, 3.3463606867e-01
-1.5737361600e-01, -3.2730825283e+00, 3.3463606867e-01
-1.5735292800e-01, -3.2608695338e+00, 3.3463606867e-01
-1.5733224000e-01, -3.2730825283e+00, 3.3463606867e-01
-1.5731155200e-01, -3.2852955228e+00, 3.3463606867e-01
-1.5729086400e-01, -3.2852955228e+00, 3.3463606867e-01
-1.5727017600e-01, -3.2852955228e+00, 3.3707866771e-01
-1.5724948800e-01, -3.2730825283e+00, 3.3707866771e-01
-1.5722880000e-01, -3.2975085173e+00, 3.3463606867e-01
-1.5720811200e-01, -3.2852955228e+00, 3.3707866771e-01
-1.5718742400e-01, -3.2852955228e+00, 3.3707866771e-01
-1.5716673600e-01, -3.2975085173e+00, 3.3707866771e-01
-1.5714604800e-01, -3.2975085173e+00, 3.3707866771e-01
-1.5712536000e-01, -3.2975085173e+00, 3.3707866771e-01
-1.5710467200e-01, -3.2852955228e+00, 3.3707866771e-01
-1.5708398400e-01, -3.2852955228e+00, 3.3463606867e-01
-1.5706329600e-01, -3.2975085173e+00, 3.3463606867e-01
-1.5704260800e-01, -3.2975085173e+00, 3.3463606867e-01
-1.5702192000e-01, -3.2975085173e+00, 3.3463606867e-01
-1.5700123200e-01, -3.2975085173e+00, 3.3463606867e-01
-1.5698054400e-01, -3.3097215118e+00, 3.3707866771e-01
-1.5695985600e-01, -3.3097215118e+00, 3.3707866771e-01
-1.5693916800e-01, -3.3097215118e+00, 3.3707866771e-01
-1.5691848000e-01, -3.3097215118e+00, 3.3463606867e-01
-1.5689779200e-01, -3.3097215118e+00, 3.3463606867e-01
-1.5687710400e-01, -3.3097215118e+00, 3.3463606867e-01
-1.5685641600e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5683572800e-01, -3.3219345063e+00, 3.3707866771e-01
-1.5681504000e-01, -3.3097215118e+00, 3.3463606867e-01
-1.5679435200e-01, -3.3219345063e+00, 3.3219346963e-01
-1.5677366400e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5675297600e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5673228800e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5671160000e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5669091200e-01, -3.3219345063e+00, 3.3463606867e-01
-1.5667022400e-01, -3.3341475008e+00, 3.3707866771e-01
-1.5664953600e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5662884800e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5660816000e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5658747200e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5656678400e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5654609600e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5652540800e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5650472000e-01, -3.3341475008e+00, 3.3463606867e-01
-1.5648403200e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5646334400e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5644265600e-01, -3.3585734898e+00, 3.3463606867e-01
-1.5642196800e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5640128000e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5638059200e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5635990400e-01, -3.3463604953e+00, 3.3463606867e-01
-1.5633921600e-01, -3.3585734898e+00, 3.3463606867e-01
-1.5631852800e-01, -3.3585734898e+00, 3.3463606867e-01
-1.5629784000e-01, -3.3585734898e+00, 3.3463606867e-01
-1.5627715200e-01, -3.3707864843e+00, 3.3707866771e-01
-1.5625646400e-01, -3.3585734898e+00, 3.3463606867e-01
-1.5623577600e-01, -3.3707864843e+00, 3.3219346963e-01
-1.5621508800e-01, -3.3707864843e+00, 3.3463606867e-01
-1.5619440000e-01, -3.3707864843e+00, 3.3463606867e-01
-1.5617371200e-01, -3.3707864843e+00, 3.3707866771e-01
-1.5615302400e-01, -3.3707864843e+00, 3.3707866771e-01
-1.5613233600e-01, -3.3707864843e+00, 3.3707866771e-01
-1.5611164800e-01, -3.3829994788e+00, 3.3707866771e-01
-1.5609096000e-01, -3.3829994788e+00, 3.3463606867e-01
-1.5607027200e-01, -3.3829994788e+00, 3.3707866771e-01
-1.5604958400e-01, -3.3707864843e+00, 3.3463606867e-01
-1.5602889600e-01, -3.3829994788e+00, 3.3463606867e-01
